t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft,f16_lat,f16_lon,f16_alt_ft,f17_lat,f17_lon,f17_alt_ft,f18_lat,f18_lon,f18_alt_ft,f19_lat,f19_lon,f19_alt_ft,f20_lat,f20_lon,f20_alt_ft,f21_lat,f21_lon,f21_alt_ft,f22_lat,f22_lon,f22_alt_ft,f23_lat,f23_lon,f23_alt_ft,f24_lat,f24_lon,f24_alt_ft,f25_lat,f25_lon,f25_alt_ft,f26_lat,f26_lon,f26_alt_ft,f27_lat,f27_lon,f27_alt_ft,f28_lat,f28_lon,f28_alt_ft,f29_lat,f29_lon,f29_alt_ft,f30_lat,f30_lon,f30_alt_ft
6000,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.50731322223179,-86.33884182906013,35000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.7483,-82.7972,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.87180481222802,-86.33200477447754,35000.0
6600,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.50731322223179,-86.33884182906013,35000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.74829999999991,-82.7972000000001,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.87180481222802,-86.33200477447754,35000.0
7200,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.50731322223179,-86.33884182906013,35000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.7483,-82.7972,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.87180481222802,-86.33200477447754,35000.0
7800,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.50731322223179,-86.33884182906013,35000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.748299999999894,-82.79720000000012,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.87180481222802,-86.33200477447754,35000.0
8400,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.50731322223179,-86.33884182906013,35000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.7483,-82.7972,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.87180481222802,-86.33200477447754,35000.0
9000,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.50731322223179,-86.33884182906013,35000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.74830000000015,-82.7972000000001,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.87180481222802,-86.33200477447754,35000.0
9600,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.50731322223179,-86.33884182906013,35000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.7483,-82.7972,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.87180481222802,-86.33200477447754,35000.0
10200,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.50731322223179,-86.33884182906013,35000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.74829999999983,-82.79720000000016,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.87180481222802,-86.33200477447754,35000.0
10800,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.50731322223179,-86.33884182906013,35000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.7483,-82.7972,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.87180481222802,-86.33200477447754,35000.0
11400,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.50731322223179,-86.33884182906013,35000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.74829999999977,-82.79720000000022,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.87180481222802,-86.33200477447754,35000.0
12000,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.50731322223179,-86.33884182906013,35000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.7483,-82.7972,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.87180481222802,-86.33200477447754,35000.0
12600,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.50731322223179,-86.33884182906013,35000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.748299999999745,-82.79720000000023,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.87180481222802,-86.33200477447754,35000.0
13200,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.282313524797125,-85.69430736637173,25000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.7483,-82.7972,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.87180481222802,-86.33200477447754,35000.0
13800,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.15854741914203,-84.98783545726502,15000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.74830000000045,-82.7972000000002,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.87180481222802,-85.67475238723881,25000.0
14400,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,41.9662,-84.2975,11000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.7483,-82.7972,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.59402703445023,-85.0175,15000.0
15000,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,41.9662,-84.2975,11000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.74829999999959,-82.79720000000029,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.9662,-84.2975,11000.0
15600,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,41.96620000000006,-84.2975,11000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.7483,-82.7972,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.9662,-84.2975,11000.0
16200,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,41.9662,-84.2975,11000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.74829999999953,-82.79720000000037,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.96619999999992,-84.2975,11000.0
16800,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,41.96620000000008,-84.2975,11000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.7483,-82.7972,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.9662,-84.2975,11000.0
17400,43.0803207356399,-80.48181461424942,28423.553857505813,42.514331594037344,-80.36899542944825,32926.12191871304,43.08041453187901,-80.48183794799729,28497.07388501836,40.48861,-85.68722,29900.0,43.61209022217623,-86.00609887604638,25000.0,42.72859175431176,-80.4007502785051,30098.356244302344,40.005,-82.92861,1900.0,39.47205927101589,-82.13960435159959,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,40.5125,-85.74889,29000.0,39.32131356227871,-82.56420521611844,35000.0,44.47194,-85.16778,14600.0,40.6947496150193,-80.76986752805503,30000.0,42.0441530289793,-86.34510601613685,31000.0,39.47207014201796,-82.13958143060201,35000.0,39.47200808832612,-82.1397123279792,31650.977276669342,43.23277769933761,-86.17086549006416,33000.0,42.04520638849397,-86.3451582551995,24881.40644198433,41.9662,-84.2975,11000.0,39.44368474347494,-82.19940587271505,36984.0825456992,42.0440283617466,-86.34510052157984,33000.0,40.01278,-84.53944,23000.0,42.514524242286974,-80.36902387826856,30369.913468937037,40.48611,-85.60306,27000.0,40.53083,-85.64083,29300.0,40.69483764131082,-80.76981537164139,30000.0,41.74830000000062,-82.7972000000002,15000.0,43.0057340050133,-86.24372532459199,25000.0,39.420803726041754,-82.26162697454477,33000.0,41.96620000000006,-84.2975,11000.0
