t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft,f16_lat,f16_lon,f16_alt_ft,f17_lat,f17_lon,f17_alt_ft,f18_lat,f18_lon,f18_alt_ft,f19_lat,f19_lon,f19_alt_ft,f20_lat,f20_lon,f20_alt_ft,f21_lat,f21_lon,f21_alt_ft,f22_lat,f22_lon,f22_alt_ft,f23_lat,f23_lon,f23_alt_ft,f24_lat,f24_lon,f24_alt_ft,f25_lat,f25_lon,f25_alt_ft
6000,43.45778,-84.01639,3900.0,42.99898987624492,-86.24541713780957,23000.0,42.72780071772563,-80.4006330173043,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,43.0607490808099,-80.47689299741971,22000.0,43.08009171556955,-80.48175785206433,27454.86484907332,42.51440867084101,-80.36900690435426,30913.210603268748,44.42189342998673,-85.3777786185346,21000.0,39.35379799148298,-82.44882117350564,38739.13182022658,39.471928932690965,-82.13987919833268,36370.00531283437,39.53442701729151,-82.0077444006968,33725.42807371526,40.48417,-85.64806,33000.0,43.22180159193222,-86.17479336238881,29000.0,40.48917,-85.68139,29000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.728643301578266,-80.40075795334256,32252.54969173528,40.67249339037035,-80.78321274725057,30000.0,41.25726093444073,-80.5128711526116,26000.0,43.295021850077035,-86.1485640548552,23000.0,42.01753191517679,-86.34380030838875,33000.0,41.9662,-84.2975,11000.0,42.87833,-85.45139,2600.0,40.36649226258391,-85.71450803175537,33000.0,40.005,-82.92861,1900.0,40.505,-85.66833,29500.0
6600,43.45778,-84.01639,3900.0,42.99898987624492,-86.24541713780957,23000.0,42.72780071772563,-80.4006330173043,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,43.0607490808099,-80.47689299741971,22000.0,43.08009171556955,-80.48175785206433,27454.86484907332,42.51440867084101,-80.36900690435426,30913.210603268748,44.42189342998673,-85.3777786185346,21000.0,39.35379799148298,-82.44882117350564,38739.13182022658,39.471928932690965,-82.13987919833268,36370.00531283437,39.53442701729151,-82.0077444006968,33725.42807371526,40.48417,-85.64806,33000.0,43.22180159193222,-86.17479336238881,29000.0,40.48917,-85.68139,29000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.728643301578266,-80.40075795334256,32252.54969173528,40.67249339037035,-80.78321274725057,30000.0,41.25726093444073,-80.5128711526116,26000.0,43.295021850077035,-86.1485640548552,23000.0,42.01753191517679,-86.34380030838875,33000.0,41.96620000000027,-84.2975,11000.0,42.87833,-85.45139,2600.0,40.36649226258391,-85.71450803175537,33000.0,40.005,-82.92861,1900.0,40.505,-85.66833,29500.0
7200,43.45778,-84.01639,3900.0,42.99898987624492,-86.24541713780957,23000.0,42.72780071772563,-80.4006330173043,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,43.0607490808099,-80.47689299741971,22000.0,43.08009171556955,-80.48175785206433,27454.86484907332,42.51440867084101,-80.36900690435426,30913.210603268748,44.42189342998673,-85.3777786185346,21000.0,39.35379799148298,-82.44882117350564,38739.13182022658,39.471928932690965,-82.13987919833268,36370.00531283437,39.53442701729151,-82.0077444006968,33725.42807371526,40.48417,-85.64806,33000.0,43.22180159193222,-86.17479336238881,29000.0,40.48917,-85.68139,29000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.728643301578266,-80.40075795334256,32252.54969173528,40.67249339037035,-80.78321274725057,30000.0,41.25726093444073,-80.5128711526116,26000.0,43.295021850077035,-86.1485640548552,23000.0,42.01753191517679,-86.34380030838875,33000.0,41.9662,-84.2975,11000.0,42.87833,-85.45139,2600.0,40.36649226258391,-85.71450803175537,33000.0,40.005,-82.92861,1900.0,40.505,-85.66833,29500.0
7800,43.45778,-84.01639,3900.0,42.99898987624492,-86.24541713780957,23000.0,42.72780071772563,-80.4006330173043,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,43.0607490808099,-80.47689299741971,22000.0,43.08009171556955,-80.48175785206433,27454.86484907332,42.51440867084101,-80.36900690435426,30913.210603268748,44.42189342998673,-85.3777786185346,21000.0,39.35379799148298,-82.44882117350564,38739.13182022658,39.471928932690965,-82.13987919833268,36370.00531283437,39.53442701729151,-82.0077444006968,33725.42807371526,40.48417,-85.64806,33000.0,43.22180159193222,-86.17479336238881,29000.0,40.48917,-85.68139,29000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.728643301578266,-80.40075795334256,32252.54969173528,40.67249339037035,-80.78321274725057,30000.0,41.25726093444073,-80.5128711526116,26000.0,43.295021850077035,-86.1485640548552,23000.0,42.01753191517679,-86.34380030838875,33000.0,41.96620000000033,-84.2975,11000.0,42.87833,-85.45139,2600.0,40.36649226258391,-85.71450803175537,33000.0,40.005,-82.92861,1900.0,40.505,-85.66833,29500.0
8400,43.45778,-84.01639,3900.0,42.99898987624492,-86.24541713780957,23000.0,42.72780071772563,-80.4006330173043,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,43.0607490808099,-80.47689299741971,22000.0,43.08009171556955,-80.48175785206433,27454.86484907332,42.51440867084101,-80.36900690435426,30913.210603268748,44.42189342998673,-85.3777786185346,21000.0,39.35379799148298,-82.44882117350564,38739.13182022658,39.471928932690965,-82.13987919833268,36370.00531283437,39.53442701729151,-82.0077444006968,33725.42807371526,40.48417,-85.64806,33000.0,43.22180159193222,-86.17479336238881,29000.0,40.48917,-85.68139,29000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.728643301578266,-80.40075795334256,32252.54969173528,40.67249339037035,-80.78321274725057,30000.0,41.25726093444073,-80.5128711526116,26000.0,43.295021850077035,-86.1485640548552,23000.0,42.01753191517679,-86.34380030838875,33000.0,41.9662,-84.2975,11000.0,42.87833,-85.45139,2600.0,40.36649226258391,-85.71450803175537,33000.0,40.005,-82.92861,1900.0,40.505,-85.66833,29500.0
9000,43.45778,-84.01639,3900.0,42.99898987624492,-86.24541713780957,23000.0,42.72780071772563,-80.4006330173043,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,43.0607490808099,-80.47689299741971,22000.0,43.08009171556955,-80.48175785206433,27454.86484907332,42.51440867084101,-80.36900690435426,30913.210603268748,44.42189342998673,-85.3777786185346,21000.0,39.35379799148298,-82.44882117350564,38739.13182022658,39.471928932690965,-82.13987919833268,36370.00531283437,39.53442701729151,-82.0077444006968,33725.42807371526,40.48417,-85.64806,33000.0,43.22180159193222,-86.17479336238881,29000.0,40.48917,-85.68139,29000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.728643301578266,-80.40075795334256,32252.54969173528,40.67249339037035,-80.78321274725057,30000.0,41.25726093444073,-80.5128711526116,26000.0,43.295021850077035,-86.1485640548552,23000.0,42.01753191517679,-86.34380030838875,33000.0,41.96620000000033,-84.2975,11000.0,42.87833,-85.45139,2600.0,40.36649226258391,-85.71450803175537,33000.0,40.005,-82.92861,1900.0,40.505,-85.66833,29500.0
9600,43.45778,-84.01639,3900.0,42.99898987624492,-86.24541713780957,23000.0,42.72780071772563,-80.4006330173043,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,43.0607490808099,-80.47689299741971,22000.0,43.08009171556955,-80.48175785206433,27454.86484907332,42.51440867084101,-80.36900690435426,30913.210603268748,44.42189342998673,-85.3777786185346,21000.0,39.35379799148298,-82.44882117350564,38739.13182022658,39.471928932690965,-82.13987919833268,36370.00531283437,39.53442701729151,-82.0077444006968,33725.42807371526,40.48417,-85.64806,33000.0,43.22180159193222,-86.17479336238881,29000.0,40.48917,-85.68139,29000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.728643301578266,-80.40075795334256,32252.54969173528,40.67249339037035,-80.78321274725057,30000.0,41.25726093444073,-80.5128711526116,26000.0,43.295021850077035,-86.1485640548552,23000.0,42.01753191517679,-86.34380030838875,33000.0,41.9662,-84.2975,11000.0,42.87833,-85.45139,2600.0,40.36649226258391,-85.71450803175537,33000.0,40.005,-82.92861,1900.0,40.505,-85.66833,29500.0
10200,43.45778,-84.01639,3900.0,42.99898987624492,-86.24541713780957,23000.0,42.72780071772563,-80.4006330173043,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,43.0607490808099,-80.47689299741971,22000.0,43.08009171556955,-80.48175785206433,27454.86484907332,42.51440867084101,-80.36900690435426,30913.210603268748,44.42189342998673,-85.3777786185346,21000.0,39.35379799148298,-82.44882117350564,38739.13182022658,39.471928932690965,-82.13987919833268,36370.00531283437,39.53442701729151,-82.0077444006968,33725.42807371526,40.48417,-85.64806,33000.0,43.22180159193222,-86.17479336238881,29000.0,40.48917,-85.68139,29000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.728643301578266,-80.40075795334256,32252.54969173528,40.67249339037035,-80.78321274725057,30000.0,41.25726093444073,-80.5128711526116,26000.0,43.295021850077035,-86.1485640548552,23000.0,42.01753191517679,-86.34380030838875,33000.0,41.96619999999974,-84.2975,11000.0,42.87833,-85.45139,2600.0,40.36649226258391,-85.71450803175537,33000.0,40.005,-82.92861,1900.0,40.505,-85.66833,29500.0
10800,43.45778,-84.01639,3900.0,42.99898987624492,-86.24541713780957,23000.0,42.72780071772563,-80.4006330173043,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,43.0607490808099,-80.47689299741971,22000.0,43.08009171556955,-80.48175785206433,27454.86484907332,42.51440867084101,-80.36900690435426,30913.210603268748,44.42189342998673,-85.3777786185346,21000.0,39.35379799148298,-82.44882117350564,38739.13182022658,39.471928932690965,-82.13987919833268,36370.00531283437,39.53442701729151,-82.0077444006968,33725.42807371526,40.48417,-85.64806,33000.0,43.22180159193222,-86.17479336238881,29000.0,40.48917,-85.68139,29000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.728643301578266,-80.40075795334256,32252.54969173528,40.67249339037035,-80.78321274725057,30000.0,41.25726093444073,-80.5128711526116,26000.0,43.295021850077035,-86.1485640548552,23000.0,42.01753191517679,-86.34380030838875,33000.0,41.9662,-84.2975,11000.0,42.87833,-85.45139,2600.0,40.36649226258391,-85.71450803175537,33000.0,40.005,-82.92861,1900.0,40.505,-85.66833,29500.0
11400,43.45778,-84.01639,3900.0,42.99898987624492,-86.24541713780957,23000.0,42.72780071772563,-80.4006330173043,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,43.0607490808099,-80.47689299741971,22000.0,43.08009171556955,-80.48175785206433,27454.86484907332,42.51440867084101,-80.36900690435426,30913.210603268748,44.42189342998673,-85.3777786185346,21000.0,39.35379799148298,-82.44882117350564,38739.13182022658,39.471928932690965,-82.13987919833268,36370.00531283437,39.53442701729151,-82.0077444006968,33725.42807371526,40.48417,-85.64806,33000.0,43.22180159193222,-86.17479336238881,29000.0,40.48917,-85.68139,29000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.728643301578266,-80.40075795334256,32252.54969173528,40.67249339037035,-80.78321274725057,30000.0,41.25726093444073,-80.5128711526116,26000.0,43.295021850077035,-86.1485640548552,23000.0,42.01753191517679,-86.34380030838875,33000.0,41.96620000000039,-84.2975,11000.0,42.87833,-85.45139,2600.0,40.36649226258391,-85.71450803175537,33000.0,40.005,-82.92861,1900.0,40.505,-85.66833,29500.0
12000,43.45778,-84.01639,3900.0,42.99898987624492,-86.24541713780957,23000.0,42.72780071772563,-80.4006330173043,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,43.0607490808099,-80.47689299741971,22000.0,43.08009171556955,-80.48175785206433,27454.86484907332,42.51440867084101,-80.36900690435426,30913.210603268748,44.42189342998673,-85.3777786185346,21000.0,39.35379799148298,-82.44882117350564,38739.13182022658,39.471928932690965,-82.13987919833268,36370.00531283437,39.53442701729151,-82.0077444006968,33725.42807371526,40.48417,-85.64806,33000.0,43.22180159193222,-86.17479336238881,29000.0,40.48917,-85.68139,29000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.728643301578266,-80.40075795334256,32252.54969173528,40.67249339037035,-80.78321274725057,30000.0,41.25726093444073,-80.5128711526116,26000.0,43.295021850077035,-86.1485640548552,23000.0,42.01753191517679,-86.34380030838875,33000.0,41.9662,-84.2975,11000.0,42.87833,-85.45139,2600.0,40.36649226258391,-85.71450803175537,33000.0,40.005,-82.92861,1900.0,40.505,-85.66833,29500.0
12600,43.45778,-84.01639,3900.0,42.99898987624492,-86.24541713780957,23000.0,42.72780071772563,-80.4006330173043,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,43.0607490808099,-80.47689299741971,22000.0,43.08009171556955,-80.48175785206433,27454.86484907332,42.51440867084101,-80.36900690435426,30913.210603268748,44.42189342998673,-85.3777786185346,21000.0,39.35379799148298,-82.44882117350564,38739.13182022658,39.471928932690965,-82.13987919833268,36370.00531283437,39.53442701729151,-82.0077444006968,33725.42807371526,40.48417,-85.64806,33000.0,43.22180159193222,-86.17479336238881,29000.0,40.48917,-85.68139,29000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.728643301578266,-80.40075795334256,32252.54969173528,40.67249339037035,-80.78321274725057,30000.0,41.25726093444073,-80.5128711526116,26000.0,43.295021850077035,-86.1485640548552,23000.0,42.01753191517679,-86.34380030838875,33000.0,41.966200000000505,-84.2975,11000.0,42.87833,-85.45139,2600.0,40.36649226258391,-85.71450803175537,33000.0,40.005,-82.92861,1900.0,40.505,-85.66833,29500.0
13200,43.45778,-84.01639,3900.0,42.99898987624492,-86.24541713780957,23000.0,42.72780071772563,-80.4006330173043,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,43.0607490808099,-80.47689299741971,22000.0,43.08009171556955,-80.48175785206433,27454.86484907332,42.51440867084101,-80.36900690435426,30913.210603268748,44.42189342998673,-85.3777786185346,21000.0,39.35379799148298,-82.44882117350564,38739.13182022658,39.471928932690965,-82.13987919833268,36370.00531283437,39.53442701729151,-82.0077444006968,33725.42807371526,40.48417,-85.64806,33000.0,43.22180159193222,-86.17479336238881,29000.0,40.48917,-85.68139,29000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.728643301578266,-80.40075795334256,32252.54969173528,40.67249339037035,-80.78321274725057,30000.0,41.25726093444073,-80.5128711526116,26000.0,43.295021850077035,-86.1485640548552,23000.0,42.01753191517679,-86.34380030838875,33000.0,41.9662,-84.2975,11000.0,42.87833,-85.45139,2600.0,40.36649226258391,-85.71450803175537,33000.0,40.005,-82.92861,1900.0,40.505,-85.66833,29500.0
13800,43.45778,-84.01639,3900.0,42.99898987624492,-86.24541713780957,23000.0,42.72780071772563,-80.4006330173043,30000.0,42.044216032458486,-86.3451097215448,27409.124876052483,43.0607490808099,-80.47689299741971,22000.0,43.08009171556955,-80.48175785206433,27454.86484907332,42.51440867084101,-80.36900690435426,30913.210603268748,44.42189342998673,-85.3777786185346,21000.0,39.35379799148298,-82.44882117350564,38739.13182022658,39.471928932690965,-82.13987919833268,36370.00531283437,39.53442701729151,-82.0077444006968,33725.42807371526,40.48417,-85.64806,33000.0,43.22180159193222,-86.17479336238881,29000.0,40.48917,-85.68139,29000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.728643301578266,-80.40075795334256,32252.54969173528,40.67249339037035,-80.78321274725057,30000.0,41.25726093444073,-80.5128711526116,26000.0,43.295021850077035,-86.1485640548552,23000.0,42.01753191517679,-86.34380030838875,33000.0,41.96620000000063,-84.2975,11000.0,42.87833,-85.45139,2600.0,40.36649226258391,-85.71450803175537,33000.0,40.005,-82.92861,1900.0,40.505,-85.66833,29500.0
